id,text
1889,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
10077,Access to K drive in Center St. location fails[NAME] reports that at Station in town. access to the K drive is not working: they cant access or save files (multiple users).  Would like to troubleshoot this error soon.
14291,Light User for external - [TICKET ID] - [USERNAME]Service Request: Light User for external  Create Light user for [USERNAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 47046  Function: [COMPANY][LOCATION]consultant for service desk (dispatching)  Company: [COMPANY] Limited  Department: GIT-EST  [ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: Germany  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Jan 10 2019 12:00AM     Additional information:  3 new [COMPANY] service desk consultants replacing present service desk consultants [NAME] and [NAME] who will move to security[LOCATION]team. as they have upgraded their skill sets and they can help existing team.  Approver = [NAME]
1810,Basis User - [USERNAME] -Service Request: Basis User     Create Windows account for internal user       Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  44288  Company:    Department:  [LOCATION]  Street:    ZIP:    City:    Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: 13709 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 15 2019  3:00AM     Additional information:
812,[TICKET ID] - New Support Ticket received  - Scanner will not work
3257,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:    Laufwerk J:/   [COMPANY]  [LOCATION]  CHR-GLOBE   CHR-H   VORLAGEN               Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1858,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1096,[TICKET ID] - A Support Ticket was forwarded to you  - error general en mi pc 
189,The following system must be set to End Of Life and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please perform the following steps for the asset [SERVER]:  1. Remove[LOCATION]Reservations. if applicable  2. Remove DNS-Entries ([COMPANY]up.ads.dir and [COMPANY].de). if applicable  3. Remove Aliase ([COMPANY]up.ads.dir and [COMPANY].de). if applicable  Please close this ticket as soon as the steps have been successfully completed / verified.
2198,File Share Access - [TICKET ID] - [NAME] ([COMPANY]-[PASSWORD]. [LOCATION])
721,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] -
1915,File Share Access - [TICKET ID] - Eubanks. [NAME] ([COMPANY]A. [LOCATION])
6531,Änderung Laufwerk H
6595,Light User for external - [USERNAME] - [NAME]Service Request: Light User for external  Create Light user for [NAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 44293  Function: IT Consultant  Company: [COMPANY]  Department: [COMPANY]_IT  Street: [ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Dec 21 2018  7:00AM     Additional information:  User should have[LOCATION]account only and local PC admin to client computers located in the[LOCATION]OU.
9053,Change meeting options in team meetings
1770,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
1829,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
6968,Please correct email address for [NAME]The email address for [NAME] should be [EMAIL] mailto:[EMAIL] like EVERY OTHER [COMPANY] email addressed user requested. It is set to [USERNAME][EMAIL][COMPANY] mailto:[EMAIL][COMPANY] and that is not correct. Again.
10382,Light User for external - [TICKET ID] - Service Request: Light User for external  Create Light user for [USERNAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]                                         Phone: [PHONE]                                              Cost Center: 32151  Function: Support  Company: [COMPANY] Einsteinstr. 8. [ADDRESS]  Department: SB-[ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Jan  8 2019 12:00AM     Additional information:
1786,Create Shared Mailbox - [EMAIL] - [COMPANY] tarvel tool management
10670,Problems with external guest user due to email adress clash
879,Skype Fails
1776,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL]
2217,Shared Mailbox Access - [PASSWORD] - [EMAIL]
1555,Shared Mailbox Access - [TICKET ID] - [EMAIL]
8146,Acesso a rede
1816,Shared Mailbox Access - [ADDRESS] - [EMAIL]
2120,Shared Mailbox Access - [ADDRESS] - [EMAIL]
1263,[TICKET ID] - A Support Ticket was forwarded to your role  - Acesso Pasta Marketing 
3205,Impressora do[LOCATION]II falhando/borrando a impressão.
4572,Instalação certificado A3
2154,Shared Mailbox Access - [ADDRESS] - [EMAIL]
1047,[TICKET ID] - New Support Ticket received  - Install[LOCATION][NAME]
8887,Please change primary email address [NAME]Please change the primary email address for [NAME] to [EMAIL] mailto:[EMAIL]. Thank you.
1844,File Share Access - [TICKET ID] - [NAME] ([COMPANY] [LOCATION])
1837,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1086,[TICKET ID] - A Support Ticket was forwarded to you  - Acesso a Intranet [COMPANY]
9846,Configuração de ScannerConfiguração de scanner na rede [COMPANY].
2137,Shared Mailbox Access - [ADDRESS] - [EMAIL]
1413,Excluir Laptop AD
1624,Shared Mailbox Access - [TICKET ID] - [EMAIL]
824,[TICKET ID] - New Support Ticket received  - Instalação de software
3214,File Share Access - [TICKET ID] - [USERNAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  GROUPS (J:) --> VORLAGEN     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
4291,Missing connection to all securitytools on system [SERVER]
2001,File Share Access - [TICKET ID] - [NAME]. [NAME] ([COMPANY]. [LOCATION])
1848,File Share Access - [TICKET ID] - Defrancq. [NAME] ([COMPANY]. [LOCATION])
1787,Create Shared Mailbox - [EMAIL] - [COMPANY] travel security
1402,Acceso a unidad virtual J:
612,[TICKET ID] - New Support Ticket received  - Light User for external - [TICKET ID] - [NAME]
1735,Shared Mailbox Access - [ADDRESS] - [EMAIL]
964,[TICKET ID] - New Support Ticket received  - Hotfix x Tango System
1681,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1512,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2153,Initiated by GIT: Missing connection to Directory (AD) on system [SERVER]
7767,Light User for external - [TICKET ID] - [NAME]Service Request: Light User for external  Create Light user for [USERNAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 32151  Function: Projektierung  Company: [COMPANY] Einsteinstr. 8. [ADDRESS]  Department: [ADDRESS]-[ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Jan  8 2019 12:00AM     Additional information:
4758,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  J:/[COMPANY]_contract_project     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:  Bitte kurzfristig einrichten. danke und schönes WE!
1923,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1068,[TICKET ID] - A Support Ticket was forwarded to you  - Leaving Employee - [TICKET ID] - [NAME] (AMA. [LOCATION])
706,[TICKET ID] - A Support Ticket was forwarded to your role  - [NAME]: Shared Mailbox - [EMAIL] - Ref.[LOCATION]-->TCK89175
10211,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
1446,user setup
2850,Acesso ao E-mail [EMAIL]Acesso ao e-mail [EMAIL] mailto:[EMAIL]
6993,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.
6495,Light User for external - [TICKET ID] - [USERNAME]. [NAME]Service Request: Light User for external  Create Light user for [USERNAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 47046  Function: Consultant  Company: [COMPANY]  Department: GIT-EST  [ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [USERNAME] ([COMPANY]. [LOCATION])     Desired date: Jan 15 2019 12:00AM     Additional information:
1811,check_mk SD Hostalarm: ([SERVER]) [COMPANY] LS Site2Site[LOCATION]- UP -> DOWN
7164,2 new[LOCATION]pot tag printers to be added to print server
1074,[TICKET ID] - New Support Ticket received  - Update[LOCATION]firmware for all physical NA servers
1078,[TICKET ID] - New Support Ticket received  - No funciona correo electrónico
1312,[TICKET ID] - A Support Ticket was forwarded to you  - RE: Field Book App
1216,[TICKET ID] - New Support Ticket received  - Groups (J)  Not working
2266,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1765,new devices in [LOCATION]
1573,Shared Mailbox Access - [TICKET ID] - [EMAIL]
2271,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1297,[TICKET ID] - A Support Ticket was forwarded to you  - [COMPANY]ulos de Segurança banco do Brasil - Itau e Caixa
1271,[TICKET ID] - New Support Ticket received  - OneDrive
609,Impressora com erro ao scanear
2199,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
1859,Create Shared Mailbox - [TICKET ID] - [EMAIL]
2127,Delete Shared Mailbox - [EMAIL] - [EMAIL]. [LOCATION])
893,[TICKET ID] - New Support Ticket received  - BB Work will not open
3698,pure[LOCATION]AD account löschen
1296,[TICKET ID] - New Support Ticket received  - Printer doesnt work
1589,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
914,[TICKET ID] - New Support Ticket received  - Mobile WiFi
1140,[TICKET ID] - New Support Ticket received  -[LOCATION]paniz
1900,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2049,Create Shared Mailbox - [EMAIL] - My[COMPANY] [ADDRESS]
10249,SEM ACESSO A[LOCATION]GRUPO J
921,[TICKET ID] - Reminder of paused Support Ticket  - Atualização do Certificado Digital - Per/dcomp
2253,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
3883,File Share Access - [TICKET ID] - [USERNAME]. ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME] ([COMPANY]. [LOCATION]) (Username: )  Access Type: (RO) Read only  File Share:  J:/MA-Prod     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
1602,Shared Mailbox Access - [TICKET ID] - [EMAIL]
852,[TICKET ID] - New Support Ticket received  - Problemas Bartender
1884,Create Shared Mailbox - [EMAIL] - my[COMPANY]-[ADDRESS]
1612,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION])
2802,labtop malfunction for deleting files
1610,User admlackner löschen
3569,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RO) Read only  File Share:    [SERVER]-[SERVER]-ONLY-RO       Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
6398,Lokales Admin Konto für Entwicklerrechner
3663,I am blocked from Sidney Sugars Official Trial Data while at work.  At home the web site works fine.
2697,Fazer inclusão do meu usuário na impressora
1751,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
1160,[TICKET ID] - New Support Ticket received  - Updates - [SERVER]
1038,[TICKET ID] - A Support Ticket was forwarded to you  - Conta E-mail
7379,Light User for external - [TICKET ID] - [NAME]Service Request: Light User for external  Create Light user for [NAME]      Firstname: [NAME]   Lastname: [NAME]ailaddress: [EMAIL]  Phone: 0  Cost Center: 47050  Function:[LOCATION]Consultant  Company: [COMPANY]  Department: GIT-[ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Dec 18 2018 12:00AM     Additional information:  NameMailZugänge [NAME] [EMAIL] Citrix.[LOCATION]BW User (inkl. Entwicklerschlüssel). Zugang BO/BI Launchpad  [NAME] [EMAIL] Citrix.[LOCATION]BW User (inkl. Entwicklerschlüssel). Zugang BO/BI Launchpad  [NAME] [EMAIL] Citrix.[LOCATION]BW User (inkl. Entwicklerschlüssel). Zugang BO/BI Launchpad + lokale und server Lumira Designer Version zum Erstellen und upload von dem Dashboard  [NAME] [EMAIL] Citrix.[LOCATION]BW User (inkl. Entwicklerschlüssel). Zugang BO/BI Launchpad
1077,[TICKET ID] - New Support Ticket received  - NO FUNCIONA CORREO ELECTRONICO
1995,Erweiterte Analyse zur MS[LOCATION]Meldung: Herabstufung der Verschlüsselung
8653,blocked mailA retired employee is attempted to send emails to the HR team and to [NAME].  Below is the NDR. it looks like MessageLabs has the address blacklisted. can we whitelist it?     ----Original Message-----  From: [EMAIL] <[EMAIL]>   Sent: Wednesday. September 5. 2018 2:34 PM  To: [EMAIL]  Subject: Undeliverable Message           This is an automatically generated Delivery Status Notification.           Delivery to the following recipients failed permanently:        * [EMAIL]     Reason: There was an error delivering your message to [EMAIL].    The server responded with 553 - 553-Sorry. your email address has been blacklisted. Please/r/n553 contact [COMPANY] AG to have yourself removed./r/n
13927,Cancelamento Usuário e Acessos [NAME]Por gentileza efetuar o cancelamento do usuário de [NAME].  Obrigada!
2099,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])
171,Problemas Acceso SkypeNo se tiene acceso a Skype desde viernes 12.oct.2018 hasta hoy
1636,Shared Mailbox Access - [EMAIL] - [EMAIL]
7244,recover previous version of a file
191,[TICKET ID] - New Support Ticket received  - Plug in de banco
1650,Shared Mailbox Access - [TICKET ID] - [EMAIL]
564,[TICKET ID] - A Support Ticket was forwarded to your role  - [SERVER][LOCATION]does not work
11038,Suporte com impressora
4599,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  R:     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:
